18/08/2024	12:24:12	 625d28df-9a6d-448b-a753-6206fb374a4b	 GET 	 undefined 	 /
23/08/2024	20:46:30	 2c8f45d6-f2ee-41ca-a258-e461c6cca046	 POST 	 undefined 	 /register
23/08/2024	20:47:16	 2abc4770-f7d5-4bf0-a014-adc2c57d984d	 POST 	 undefined 	 /register
23/08/2024	20:47:32	 a438c7f6-36f6-453a-a80e-92f7d92d7c0d	 POST 	 undefined 	 /register
23/08/2024	20:53:57	 3f341ee1-7c24-4fda-90e2-ebb41d4e8f73	 POST 	 undefined 	 /register
23/08/2024	20:54:13	 6d33ccae-69c0-4d46-b9d9-9df208f3fd23	 POST 	 undefined 	 /register
23/08/2024	20:54:25	 df5616cf-dec1-4b65-a427-0bd8b77e03ee	 POST 	 undefined 	 /register
23/08/2024	20:54:27	 61edd5e7-e903-4ca0-879a-30694160f3b9	 POST 	 undefined 	 /register
23/08/2024	20:56:13	 515ba0bb-1b2e-427d-9695-70bfa5f8c27a	 POST 	 undefined 	 /register
23/08/2024	20:56:26	 f2c6bc61-57f6-41e5-8b7e-28844c6bd684	 POST 	 undefined 	 /auth
23/08/2024	20:56:55	 7c9a867d-b3c5-4849-b05d-9fc7b5a4b507	 POST 	 undefined 	 /auth
23/08/2024	20:57:17	 356e9c68-bcf7-4549-9ff2-d0b632e3ee7f	 POST 	 undefined 	 /auth
23/08/2024	20:57:29	 bbaf4ca2-605c-4af9-9b9c-9e7d0bc4065a	 POST 	 undefined 	 /auth
